term,estimate,std_error,statistic,p_value,individual_id,sex,n_true,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,slope_range,season
evi_mean,0.0519811405726942,0.0660382915734559,0.787136361861729,0.431202045482313,EF0060,F,363,3993,-0.0774539109112794,0.181416192056668,2316.81209627085,2.15649548182863,10.7858699481349,0.073922931315754,2.50350047988116,4347.76553344727,8.15749168395996,19.4660301208496,0.199247032403946,22.1165103912354,wet_season
distance_to_water_km,-0.344193495472131,0.0682550877911368,-5.04275221981072,4.58883300255418e-07,EF0060,F,363,3993,-0.477973467542759,-0.210413523401503,2316.81209627085,2.15649548182863,10.7858699481349,0.073922931315754,2.50350047988116,4347.76553344727,8.15749168395996,19.4660301208496,0.199247032403946,22.1165103912354,wet_season
distance_to_settlement_km,0.43507186878965,0.0887664290045712,4.90131093104179,9.51992430510152e-07,EF0060,F,363,3993,0.261089667940691,0.60905406963861,2316.81209627085,2.15649548182863,10.7858699481349,0.073922931315754,2.50350047988116,4347.76553344727,8.15749168395996,19.4660301208496,0.199247032403946,22.1165103912354,wet_season
human_modification,-0.129123217797597,0.0675077089795539,-1.91271811396688,0.0557841489776163,EF0060,F,363,3993,-0.261438327397523,0.00319189180232851,2316.81209627085,2.15649548182863,10.7858699481349,0.073922931315754,2.50350047988116,4347.76553344727,8.15749168395996,19.4660301208496,0.199247032403946,22.1165103912354,wet_season
slope,-0.0868942405713334,0.0651275859818829,-1.334215590234,0.182133211597811,EF0060,F,363,3993,-0.214544309095824,0.040755827953157,2316.81209627085,2.15649548182863,10.7858699481349,0.073922931315754,2.50350047988116,4347.76553344727,8.15749168395996,19.4660301208496,0.199247032403946,22.1165103912354,wet_season
evi_mean,0.482189856588179,0.107601665544703,4.48124900434607,7.42074697477229e-06,EF0044,F,281,3091,0.271290592120561,0.693089121055797,1723.95637817778,15.9567901132437,23.7058056158328,0.0152319959732176,0.729041540623434,1962.88888549805,42.0003547668457,71.3616638183594,0.694423971697689,16.1362358238548,wet_season
distance_to_water_km,0.0771232204854345,0.112020794069784,0.688472360206533,0.49115537008672,EF0044,F,281,3091,-0.142437535891343,0.296683976862212,1723.95637817778,15.9567901132437,23.7058056158328,0.0152319959732176,0.729041540623434,1962.88888549805,42.0003547668457,71.3616638183594,0.694423971697689,16.1362358238548,wet_season
distance_to_settlement_km,0.051281027391849,0.159433312818877,0.321645624024048,0.747721176041372,EF0044,F,281,3091,-0.26120826573315,0.363770320516848,1723.95637817778,15.9567901132437,23.7058056158328,0.0152319959732176,0.729041540623434,1962.88888549805,42.0003547668457,71.3616638183594,0.694423971697689,16.1362358238548,wet_season
human_modification,-0.201329653731223,0.122296182343205,-1.64624643119457,0.09971303341764,EF0044,F,281,3091,-0.441030171123905,0.0383708636614598,1723.95637817778,15.9567901132437,23.7058056158328,0.0152319959732176,0.729041540623434,1962.88888549805,42.0003547668457,71.3616638183594,0.694423971697689,16.1362358238548,wet_season
slope,-0.0729615405025204,0.0943098339461519,-0.773636612955752,0.43914571424372,EF0044,F,281,3091,-0.257808815036978,0.111885734031937,1723.95637817778,15.9567901132437,23.7058056158328,0.0152319959732176,0.729041540623434,1962.88888549805,42.0003547668457,71.3616638183594,0.694423971697689,16.1362358238548,wet_season
evi_mean,0.587731127432224,0.109233815254197,5.38048704116506,7.42845866967394e-08,EF0048,F,297,3267,0.373632849533998,0.80182940533045,1692.76187846458,15.9875662467888,47.9989100658532,0.013691064257528,0.750227347093731,2156.33331298829,37.2595481872559,71.0521979331971,0.532654879614711,18.2179660797119,wet_season
distance_to_water_km,0.274211228871174,0.12260792066423,2.23648869816592,0.0253197768076037,EF0048,F,297,3267,0.0338997043692829,0.514522753373065,1692.76187846458,15.9875662467888,47.9989100658532,0.013691064257528,0.750227347093731,2156.33331298829,37.2595481872559,71.0521979331971,0.532654879614711,18.2179660797119,wet_season
distance_to_settlement_km,0.121685008110599,0.142208373664851,0.855681033223682,0.392174234130019,EF0048,F,297,3267,-0.157043404272509,0.400413420493707,1692.76187846458,15.9875662467888,47.9989100658532,0.013691064257528,0.750227347093731,2156.33331298829,37.2595481872559,71.0521979331971,0.532654879614711,18.2179660797119,wet_season
human_modification,-0.296350780951996,0.142776484535752,-2.0756273830078,0.0379284268234037,EF0048,F,297,3267,-0.576192690642069,-0.0165088712619226,1692.76187846458,15.9875662467888,47.9989100658532,0.013691064257528,0.750227347093731,2156.33331298829,37.2595481872559,71.0521979331971,0.532654879614711,18.2179660797119,wet_season
slope,0.0240266410645447,0.0770663568701925,0.311765626926081,0.755218648659351,EF0048,F,297,3267,-0.127023418401033,0.175076700530122,1692.76187846458,15.9875662467888,47.9989100658532,0.013691064257528,0.750227347093731,2156.33331298829,37.2595481872559,71.0521979331971,0.532654879614711,18.2179660797119,wet_season
evi_mean,0.395517486430928,0.107918978912772,3.66494837530492,0.000247388479249251,EF0049,F,313,3443,0.183996287761896,0.60703868509996,1869.89670926597,14.8051839297226,20.1906810136138,0.0385263762178144,0.707243335166729,2341.55547332764,41.357602968812,37.692409619689,0.495771495625377,16.7387725454755,wet_season
distance_to_water_km,-0.406481910059699,0.116494892373552,-3.48926808530177,0.000484345133185935,EF0049,F,313,3443,-0.63481189911186,-0.178151921007537,1869.89670926597,14.8051839297226,20.1906810136138,0.0385263762178144,0.707243335166729,2341.55547332764,41.357602968812,37.692409619689,0.495771495625377,16.7387725454755,wet_season
distance_to_settlement_km,-0.0457318055691294,0.114355131743826,-0.399910392054606,0.689222517823345,EF0049,F,313,3443,-0.269867863787028,0.178404252648769,1869.89670926597,14.8051839297226,20.1906810136138,0.0385263762178144,0.707243335166729,2341.55547332764,41.357602968812,37.692409619689,0.495771495625377,16.7387725454755,wet_season
human_modification,-0.112097662857645,0.0756294806192461,-1.48219532832702,0.138288329269701,EF0049,F,313,3443,-0.260331444871368,0.0361361191560772,1869.89670926597,14.8051839297226,20.1906810136138,0.0385263762178144,0.707243335166729,2341.55547332764,41.357602968812,37.692409619689,0.495771495625377,16.7387725454755,wet_season
slope,-0.414559175394004,0.135942906495483,-3.04950943069456,0.00229215436437784,EF0049,F,313,3443,-0.68100727212515,-0.148111078662857,1869.89670926597,14.8051839297226,20.1906810136138,0.0385263762178144,0.707243335166729,2341.55547332764,41.357602968812,37.692409619689,0.495771495625377,16.7387725454755,wet_season
evi_mean,0.564156179679125,0.119264155210119,4.73030793439318,2.24179531952167e-06,EF0045,F,266,2926,0.330398435467292,0.797913923890958,1677.77481693417,15.9734711734424,50.2902393305212,0.0131588579677583,0.732112096429065,2249.29356384277,36.3038635253906,72.8310146331787,0.577569304034113,11.9531943425536,wet_season
distance_to_water_km,0.257451184170218,0.148371547954416,1.73517893234702,0.0827091168729177,EF0045,F,266,2926,-0.0333570498204372,0.548259418160873,1677.77481693417,15.9734711734424,50.2902393305212,0.0131588579677583,0.732112096429065,2249.29356384277,36.3038635253906,72.8310146331787,0.577569304034113,11.9531943425536,wet_season
distance_to_settlement_km,0.120071740158974,0.148561891708103,0.808227054586064,0.418959885965675,EF0045,F,266,2926,-0.171109567588908,0.411253047906856,1677.77481693417,15.9734711734424,50.2902393305212,0.0131588579677583,0.732112096429065,2249.29356384277,36.3038635253906,72.8310146331787,0.577569304034113,11.9531943425536,wet_season
human_modification,-0.509275760075875,0.227162805959539,-2.24189764660058,0.0249679881863331,EF0045,F,266,2926,-0.954514859756572,-0.0640366603951785,1677.77481693417,15.9734711734424,50.2902393305212,0.0131588579677583,0.732112096429065,2249.29356384277,36.3038635253906,72.8310146331787,0.577569304034113,11.9531943425536,wet_season
slope,-0.097165868658041,0.0897262719593168,-1.08291436316553,0.278846435957449,EF0045,F,266,2926,-0.273029361698302,0.07869762438222,1677.77481693417,15.9734711734424,50.2902393305212,0.0131588579677583,0.732112096429065,2249.29356384277,36.3038635253906,72.8310146331787,0.577569304034113,11.9531943425536,wet_season
evi_mean,0.267747050861662,0.0827458480522414,3.23577626145811,0.00121312431117342,EF0046,F,305,3355,0.105565188679269,0.429928913044055,1826.02815763713,11.250780755808,41.3561708711565,0.0280631146731405,0.834811998163135,2173.11102294922,37.2082176208496,79.1652297973633,0.694423971814104,14.5255498886108,wet_season
distance_to_water_km,0.323567748481725,0.169469048120757,1.90930292032539,0.0562230258107848,EF0046,F,305,3355,-0.00859158583495861,0.655727082798408,1826.02815763713,11.250780755808,41.3561708711565,0.0280631146731405,0.834811998163135,2173.11102294922,37.2082176208496,79.1652297973633,0.694423971814104,14.5255498886108,wet_season
distance_to_settlement_km,0.178377930935937,0.24878369242253,0.717000094334892,0.473374038451866,EF0046,F,305,3355,-0.309238106212222,0.665993968084095,1826.02815763713,11.250780755808,41.3561708711565,0.0280631146731405,0.834811998163135,2173.11102294922,37.2082176208496,79.1652297973633,0.694423971814104,14.5255498886108,wet_season
human_modification,0.0570501786602989,0.0638931475926651,0.892899799271248,0.371910834625086,EF0046,F,305,3355,-0.0681803906213246,0.182280747941922,1826.02815763713,11.250780755808,41.3561708711565,0.0280631146731405,0.834811998163135,2173.11102294922,37.2082176208496,79.1652297973633,0.694423971814104,14.5255498886108,wet_season
slope,0.0549919692311275,0.0597066859812007,0.921035363584613,0.357031964286252,EF0046,F,305,3355,-0.0620331352920259,0.172017073754281,1826.02815763713,11.250780755808,41.3561708711565,0.0280631146731405,0.834811998163135,2173.11102294922,37.2082176208496,79.1652297973633,0.694423971814104,14.5255498886108,wet_season
evi_mean,0.304176765306671,0.0777458824079841,3.91244855528752,9.13650056642568e-05,EM0056,M,263,2893,0.151794835787022,0.45655869482632,2668.61344870104,8.55161351546722,9.4745862864293,0.101957776354599,1.03378443155699,3313.22192382813,40.353401184082,37.5848350524902,0.502599775791168,14.5077743530273,wet_season
distance_to_water_km,-0.0423878783609179,0.210008991795715,-0.201838397482287,0.84004306241273,EM0056,M,263,2893,-0.45400550228052,0.369229745558684,2668.61344870104,8.55161351546722,9.4745862864293,0.101957776354599,1.03378443155699,3313.22192382813,40.353401184082,37.5848350524902,0.502599775791168,14.5077743530273,wet_season
distance_to_settlement_km,-0.0470702490997156,0.218679743939708,-0.215247412731072,0.829574427136023,EM0056,M,263,2893,-0.475682547221543,0.381542049022112,2668.61344870104,8.55161351546722,9.4745862864293,0.101957776354599,1.03378443155699,3313.22192382813,40.353401184082,37.5848350524902,0.502599775791168,14.5077743530273,wet_season
human_modification,-0.00125496318962917,0.0740763455540321,-0.0169414835497491,0.986483298421779,EM0056,M,263,2893,-0.146444600475532,0.143934674096274,2668.61344870104,8.55161351546722,9.4745862864293,0.101957776354599,1.03378443155699,3313.22192382813,40.353401184082,37.5848350524902,0.502599775791168,14.5077743530273,wet_season
slope,-0.0189602269571315,0.0676401075199046,-0.280310420138704,0.779239357005171,EM0056,M,263,2893,-0.151534837696145,0.113614383781882,2668.61344870104,8.55161351546722,9.4745862864293,0.101957776354599,1.03378443155699,3313.22192382813,40.353401184082,37.5848350524902,0.502599775791168,14.5077743530273,wet_season
evi_mean,0.348591902358147,0.0730320450351723,4.77313626080531,1.8137898392287e-06,EF0050,F,291,3201,0.205449094089209,0.491734710627085,2618.60440239503,5.23249739341917,5.33787161663235,0.104254441562892,0.997154393510632,2942.88861083984,22.7954940795898,25.4388542175293,0.382125556468964,15.6513938903809,wet_season
distance_to_water_km,0.157298013770554,0.115984269121756,1.35620127592844,0.175035136181362,EF0050,F,291,3201,-0.0700311537080885,0.384627181249196,2618.60440239503,5.23249739341917,5.33787161663235,0.104254441562892,0.997154393510632,2942.88861083984,22.7954940795898,25.4388542175293,0.382125556468964,15.6513938903809,wet_season
distance_to_settlement_km,-0.567011558539169,0.138043478167355,-4.10748530873557,3.99990211262221e-05,EF0050,F,291,3201,-0.837576775747184,-0.296446341331153,2618.60440239503,5.23249739341917,5.33787161663235,0.104254441562892,0.997154393510632,2942.88861083984,22.7954940795898,25.4388542175293,0.382125556468964,15.6513938903809,wet_season
human_modification,-0.0462519441658976,0.0683371683859985,-0.676819734535184,0.498520335452314,EF0050,F,291,3201,-0.180192794202455,0.0876889058706593,2618.60440239503,5.23249739341917,5.33787161663235,0.104254441562892,0.997154393510632,2942.88861083984,22.7954940795898,25.4388542175293,0.382125556468964,15.6513938903809,wet_season
slope,0.06533801862804,0.0509123826837539,1.28334238516968,0.199372149364677,EF0050,F,291,3201,-0.0344502514321175,0.165126288688198,2618.60440239503,5.23249739341917,5.33787161663235,0.104254441562892,0.997154393510632,2942.88861083984,22.7954940795898,25.4388542175293,0.382125556468964,15.6513938903809,wet_season
evi_mean,0.374980888380287,0.0719707902699175,5.21018161637475,1.88655864968781e-07,EF0057,F,299,3289,0.233918139451249,0.516043637309325,2675.49929561929,4.59414145905144,6.05334804950375,0.101781723897575,1.00457364949801,2812.33337402344,18.0685138702393,23.6328659057617,0.382125556468964,18.1428680419922,wet_season
distance_to_water_km,-0.0930611416281737,0.0832965326437595,-1.11722707625989,0.263897246368028,EF0057,F,299,3289,-0.256322345609942,0.0702000623535949,2675.49929561929,4.59414145905144,6.05334804950375,0.101781723897575,1.00457364949801,2812.33337402344,18.0685138702393,23.6328659057617,0.382125556468964,18.1428680419922,wet_season
distance_to_settlement_km,-0.136041762521083,0.111494563698266,-1.22016498391122,0.222402338046752,EF0057,F,299,3289,-0.354571107369685,0.0824875823275188,2675.49929561929,4.59414145905144,6.05334804950375,0.101781723897575,1.00457364949801,2812.33337402344,18.0685138702393,23.6328659057617,0.382125556468964,18.1428680419922,wet_season
human_modification,0.0995237444173651,0.0582440860724091,1.70873561813017,0.087499933228426,EF0057,F,299,3289,-0.0146346642845568,0.213682153119287,2675.49929561929,4.59414145905144,6.05334804950375,0.101781723897575,1.00457364949801,2812.33337402344,18.0685138702393,23.6328659057617,0.382125556468964,18.1428680419922,wet_season
slope,-0.00555717504367194,0.062749326054294,-0.0885615096306148,0.929430398706861,EF0057,F,299,3289,-0.128545854110088,0.117431504022744,2675.49929561929,4.59414145905144,6.05334804950375,0.101781723897575,1.00457364949801,2812.33337402344,18.0685138702393,23.6328659057617,0.382125556468964,18.1428680419922,wet_season
evi_mean,0.283232013421205,0.0830409780395137,3.41074997077266,0.000647844694346042,EM0053,M,220,2420,0.120471696463758,0.445992330378652,2647.73699148011,6.29621260259705,6.69794193970796,0.101601758845042,0.971195750810545,2973.92626953125,36.2925834655762,35.8983459472656,0.46821541339159,13.4954557418823,wet_season
distance_to_water_km,-0.0667247179236739,0.159052384527281,-0.419514099848213,0.674840452281149,EM0053,M,220,2420,-0.378467391597144,0.245017955749796,2647.73699148011,6.29621260259705,6.69794193970796,0.101601758845042,0.971195750810545,2973.92626953125,36.2925834655762,35.8983459472656,0.46821541339159,13.4954557418823,wet_season
distance_to_settlement_km,-0.310809311359603,0.171248835465787,-1.81495722592344,0.0695304831229362,EM0053,M,220,2420,-0.646457028872544,0.0248384061533387,2647.73699148011,6.29621260259705,6.69794193970796,0.101601758845042,0.971195750810545,2973.92626953125,36.2925834655762,35.8983459472656,0.46821541339159,13.4954557418823,wet_season
human_modification,-0.330407276233056,0.121112163186626,-2.72810977477067,0.00636984062961659,EM0053,M,220,2420,-0.567787116078843,-0.093027436387268,2647.73699148011,6.29621260259705,6.69794193970796,0.101601758845042,0.971195750810545,2973.92626953125,36.2925834655762,35.8983459472656,0.46821541339159,13.4954557418823,wet_season
slope,0.0435317207015078,0.0665711989814144,0.653912222816673,0.513168358766734,EM0053,M,220,2420,-0.0869478293020645,0.17401127070508,2647.73699148011,6.29621260259705,6.69794193970796,0.101601758845042,0.971195750810545,2973.92626953125,36.2925834655762,35.8983459472656,0.46821541339159,13.4954557418823,wet_season
evi_mean,0.258824774521894,0.0852942113716348,3.03449402204061,0.00240939530375435,EM0051,M,215,2365,0.0916481202334895,0.426001428810298,2618.17375313673,16.1212292116206,15.3571522209439,0.0989977911070097,0.948471023692468,3002.71655273437,46.2477951049805,37.6451187133789,0.350853096693754,16.7755699157715,wet_season
distance_to_water_km,-0.362835739890823,0.287534297828173,-1.26188681709077,0.206989516308817,EM0051,M,215,2365,-0.926402963634043,0.200731483852397,2618.17375313673,16.1212292116206,15.3571522209439,0.0989977911070097,0.948471023692468,3002.71655273437,46.2477951049805,37.6451187133789,0.350853096693754,16.7755699157715,wet_season
distance_to_settlement_km,0.374398502895795,0.257298866198529,1.45511135912629,0.145638434974523,EM0051,M,215,2365,-0.129907274853322,0.878704280644912,2618.17375313673,16.1212292116206,15.3571522209439,0.0989977911070097,0.948471023692468,3002.71655273437,46.2477951049805,37.6451187133789,0.350853096693754,16.7755699157715,wet_season
human_modification,-0.233698700710505,0.122573337583922,-1.90660306162014,0.0565720083397265,EM0051,M,215,2365,-0.473942442374993,0.00654504095398287,2618.17375313673,16.1212292116206,15.3571522209439,0.0989977911070097,0.948471023692468,3002.71655273437,46.2477951049805,37.6451187133789,0.350853096693754,16.7755699157715,wet_season
slope,0.0781911571492245,0.067576274921373,1.15708001425356,0.247239671216969,EM0051,M,215,2365,-0.0542583416966666,0.210640655995116,2618.17375313673,16.1212292116206,15.3571522209439,0.0989977911070097,0.948471023692468,3002.71655273437,46.2477951049805,37.6451187133789,0.350853096693754,16.7755699157715,wet_season
evi_mean,0.479736508611027,0.0880235951566946,5.4500899191521,5.03443594330078e-08,EF0052,F,248,2728,0.307210262103905,0.652262755118148,2658.94425941908,3.37083030826321,5.33340962619188,0.0977542815043357,0.985342285435705,3800.54254150391,23.8748245239258,25.0896186828613,0.399462819099426,15.6003189086914,wet_season
distance_to_water_km,-0.0438682392793126,0.113027036905048,-0.388121643108856,0.697926016069775,EF0052,F,248,2728,-0.265401231613207,0.177664753054582,2658.94425941908,3.37083030826321,5.33340962619188,0.0977542815043357,0.985342285435705,3800.54254150391,23.8748245239258,25.0896186828613,0.399462819099426,15.6003189086914,wet_season
distance_to_settlement_km,-0.134790751775628,0.120612439932706,-1.11755264921954,0.263758101559516,EF0052,F,248,2728,-0.371191134043732,0.101609630492476,2658.94425941908,3.37083030826321,5.33340962619188,0.0977542815043357,0.985342285435705,3800.54254150391,23.8748245239258,25.0896186828613,0.399462819099426,15.6003189086914,wet_season
human_modification,-0.0508633615545904,0.0850011145503915,-0.59838464264415,0.549583310532716,EF0052,F,248,2728,-0.217465546073358,0.115738822964177,2658.94425941908,3.37083030826321,5.33340962619188,0.0977542815043357,0.985342285435705,3800.54254150391,23.8748245239258,25.0896186828613,0.399462819099426,15.6003189086914,wet_season
slope,0.0810402223005103,0.0629930056408303,1.28649556369132,0.198270166093494,EF0052,F,248,2728,-0.0424260687555171,0.204506513356538,2658.94425941908,3.37083030826321,5.33340962619188,0.0977542815043357,0.985342285435705,3800.54254150391,23.8748245239258,25.0896186828613,0.399462819099426,15.6003189086914,wet_season
evi_mean,0.106763420006952,0.07572177947954,1.40994335765444,0.158556408757007,EM0059,M,275,3015,-0.0416512677729464,0.25517810778685,2702.3871899203,19.7175247616312,16.9205103768451,0.100593340250353,0.9727973453404,3182.68469238281,46.4404945373535,37.6375389099121,0.46821540594101,11.7693510055542,wet_season
distance_to_water_km,-0.13890209081939,0.268764039367328,-0.5168179907787,0.60528321998358,EM0059,M,275,3015,-0.665679607979352,0.387875426340572,2702.3871899203,19.7175247616312,16.9205103768451,0.100593340250353,0.9727973453404,3182.68469238281,46.4404945373535,37.6375389099121,0.46821540594101,11.7693510055542,wet_season
distance_to_settlement_km,0.318768388854152,0.262218934404758,1.21565740314582,0.224115457264487,EM0059,M,275,3015,-0.195180722579173,0.832717500287478,2702.3871899203,19.7175247616312,16.9205103768451,0.100593340250353,0.9727973453404,3182.68469238281,46.4404945373535,37.6375389099121,0.46821540594101,11.7693510055542,wet_season
human_modification,-0.0889358741886115,0.090503704062923,-0.982676622017355,0.325766620136862,EM0059,M,275,3015,-0.266323134151941,0.0884513857747175,2702.3871899203,19.7175247616312,16.9205103768451,0.100593340250353,0.9727973453404,3182.68469238281,46.4404945373535,37.6375389099121,0.46821540594101,11.7693510055542,wet_season
slope,-0.0444646277049984,0.0700237075390302,-0.63499390803057,0.525432388188997,EM0059,M,275,3015,-0.181711094481498,0.0927818390715007,2702.3871899203,19.7175247616312,16.9205103768451,0.100593340250353,0.9727973453404,3182.68469238281,46.4404945373535,37.6375389099121,0.46821540594101,11.7693510055542,wet_season
evi_mean,0.17824378016704,0.0729604544108572,2.4430190519827,0.0145649683613562,EM0147,M,421,4621,0.0352412895217595,0.32124627081232,2622.06323926373,28.7235799204752,25.9771879052663,0.0560027744022058,0.399702083061654,1549.03942871094,74.1067405194044,57.6014138907194,0.0558314956724643,3.33044739533216,wet_season
distance_to_water_km,-0.0735638469121187,0.175673106748914,-0.418754175146808,0.675395798238534,EM0147,M,421,4621,-0.417883136139991,0.270755442315753,2622.06323926373,28.7235799204752,25.9771879052663,0.0560027744022058,0.399702083061654,1549.03942871094,74.1067405194044,57.6014138907194,0.0558314956724643,3.33044739533216,wet_season
distance_to_settlement_km,0.175951447934025,0.126331511571972,1.39277560875051,0.163687656439008,EM0147,M,421,4621,-0.0716583147470398,0.423561210615089,2622.06323926373,28.7235799204752,25.9771879052663,0.0560027744022058,0.399702083061654,1549.03942871094,74.1067405194044,57.6014138907194,0.0558314956724643,3.33044739533216,wet_season
human_modification,-0.0670997622766378,0.121327811430821,-0.553045187952614,0.580232467930278,EM0147,M,421,4621,-0.304902272681047,0.170702748127772,2622.06323926373,28.7235799204752,25.9771879052663,0.0560027744022058,0.399702083061654,1549.03942871094,74.1067405194044,57.6014138907194,0.0558314956724643,3.33044739533216,wet_season
slope,0.0149984598318852,0.0517901248674688,0.289600765981281,0.772121680934107,EM0147,M,421,4621,-0.0865101849083537,0.116507104572124,2622.06323926373,28.7235799204752,25.9771879052663,0.0560027744022058,0.399702083061654,1549.03942871094,74.1067405194044,57.6014138907194,0.0558314956724643,3.33044739533216,wet_season
evi_mean,-0.143521339285937,0.0542071093234808,-2.64764790222393,0.00810538956301576,EM0145,M,398,4348,-0.24976727355996,-0.037275405011915,2636.63573432649,7.14011759317028,9.65396405890389,0.0483629752983782,0.489152232077694,2502.69763183594,67.5858612060547,51.321949005127,0.0438275784254074,3.08530544210225,wet_season
distance_to_water_km,-0.609141051856627,0.249462190993359,-2.44181713241203,0.0146135468628831,EM0145,M,398,4348,-1.09808694620361,-0.120195157509643,2636.63573432649,7.14011759317028,9.65396405890389,0.0483629752983782,0.489152232077694,2502.69763183594,67.5858612060547,51.321949005127,0.0438275784254074,3.08530544210225,wet_season
distance_to_settlement_km,-0.127777355267296,0.181997058977183,-0.702084725903813,0.482626327156182,EM0145,M,398,4348,-0.484491590862575,0.228936880327983,2636.63573432649,7.14011759317028,9.65396405890389,0.0483629752983782,0.489152232077694,2502.69763183594,67.5858612060547,51.321949005127,0.0438275784254074,3.08530544210225,wet_season
human_modification,0.0257878016742898,0.0645433375812956,0.399542425921323,0.68949356935226,EM0145,M,398,4348,-0.10071713998505,0.152292743333629,2636.63573432649,7.14011759317028,9.65396405890389,0.0483629752983782,0.489152232077694,2502.69763183594,67.5858612060547,51.321949005127,0.0438275784254074,3.08530544210225,wet_season
slope,-0.0124994363376177,0.0553531801553504,-0.225812433947564,0.82134730594936,EM0145,M,398,4348,-0.120991669442105,0.0959927967668692,2636.63573432649,7.14011759317028,9.65396405890389,0.0483629752983782,0.489152232077694,2502.69763183594,67.5858612060547,51.321949005127,0.0438275784254074,3.08530544210225,wet_season
evi_mean,0.0735723298013818,0.0710873207794518,1.03495713433398,0.300688930351053,EF0133,F,412,4512,-0.0657588189263437,0.212903478529107,2522.72826853543,34.2188048415903,18.9464024360232,0.0526127571847739,0.384636533015213,2570.92883300782,74.5193328857422,55.7041755914688,0.221205405890942,2.64442359888926,wet_season
distance_to_water_km,0.316073377047464,0.135368202638424,2.33491596170272,0.0195478113415744,EF0133,F,412,4512,0.0507516998761539,0.581395054218774,2522.72826853543,34.2188048415903,18.9464024360232,0.0526127571847739,0.384636533015213,2570.92883300782,74.5193328857422,55.7041755914688,0.221205405890942,2.64442359888926,wet_season
